HistoricalDataConfigurationType_AggregateConfiguration,3059,Object
DefaultBinary,3062,Object
DefaultXml,3063,Object
AlwaysGeneratesEvent,3065,ReferenceType
Icon,3067,Variable
NodeVersion,3068,Variable
LocalTime,3069,Variable
AllowNulls,3070,Variable
EnumValues,3071,Variable
InputArguments,3072,Variable
OutputArguments,3073,Variable
ServerType_ServerStatus_StartTime,3074,Variable
ServerType_ServerStatus_CurrentTime,3075,Variable
ServerType_ServerStatus_State,3076,Variable
ServerType_ServerStatus_BuildInfo,3077,Variable
ServerType_ServerStatus_BuildInfo_ProductUri,3078,Variable
ServerType_ServerStatus_BuildInfo_ManufacturerName,3079,Variable
ServerType_ServerStatus_BuildInfo_ProductName,3080,Variable
ServerType_ServerStatus_BuildInfo_SoftwareVersion,3081,Variable
ServerType_ServerStatus_BuildInfo_BuildNumber,3082,Variable
ServerType_ServerStatus_BuildInfo_BuildDate,3083,Variable
ServerType_ServerStatus_SecondsTillShutdown,3084,Variable
ServerType_ServerStatus_ShutdownReason,3085,Variable
ServerType_ServerCapabilities_ServerProfileArray,3086,Variable
ServerType_ServerCapabilities_LocaleIdArray,3087,Variable
ServerType_ServerCapabilities_MinSupportedSampleRate,3088,Variable
ServerType_ServerCapabilities_MaxBrowseContinuationPoints,3089,Variable
ServerType_ServerCapabilities_MaxQueryContinuationPoints,3090,Variable
ServerType_ServerCapabilities_MaxHistoryContinuationPoints,3091,Variable
ServerType_ServerCapabilities_SoftwareCertificates,3092,Variable
ServerType_ServerCapabilities_ModellingRules,3093,Object
ServerType_ServerCapabilities_AggregateFunctions,3094,Object
ServerType_ServerDiagnostics_ServerDiagnosticsSummary,3095,Variable
ServerType_ServerDiagnostics_ServerDiagnosticsSummary_ServerViewCount,3096,Variable
ServerType_ServerDiagnostics_ServerDiagnosticsSummary_CurrentSessionCount,3097,Variable
ServerType_ServerDiagnostics_ServerDiagnosticsSummary_CumulatedSessionCount,3098,Variable
ServerType_ServerDiagnostics_ServerDiagnosticsSummary_SecurityRejectedSessionCount,3099,Variable
ServerType_ServerDiagnostics_ServerDiagnosticsSummary_RejectedSessionCount,3100,Variable
ServerType_ServerDiagnostics_ServerDiagnosticsSummary_SessionTimeoutCount,3101,Variable
ServerType_ServerDiagnostics_ServerDiagnosticsSummary_SessionAbortCount,3102,Variable
ServerType_ServerDiagnostics_ServerDiagnosticsSummary_PublishingIntervalCount,3104,Variable
ServerType_ServerDiagnostics_ServerDiagnosticsSummary_CurrentSubscriptionCount,3105,Variable
ServerType_ServerDiagnostics_ServerDiagnosticsSummary_CumulatedSubscriptionCount,3106,Variable
ServerType_ServerDiagnostics_ServerDiagnosticsSummary_SecurityRejectedRequestsCount,3107,Variable
ServerType_ServerDiagnostics_ServerDiagnosticsSummary_RejectedRequestsCount,3108,Variable
ServerType_ServerDiagnostics_SamplingIntervalDiagnosticsArray,3109,Variable
ServerType_ServerDiagnostics_SubscriptionDiagnosticsArray,3110,Variable
ServerType_ServerDiagnostics_SessionsDiagnosticsSummary,3111,Object
ServerType_ServerDiagnostics_SessionsDiagnosticsSummary_SessionDiagnosticsArray,3112,Variable
ServerType_ServerDiagnostics_SessionsDiagnosticsSummary_SessionSecurityDiagnosticsArray,3113,Variable
ServerType_ServerDiagnostics_EnabledFlag,3114,Variable
ServerType_ServerRedundancy_RedundancySupport,3115,Variable
ServerDiagnosticsType_ServerDiagnosticsSummary_ServerViewCount,3116,Variable
ServerDiagnosticsType_ServerDiagnosticsSummary_CurrentSessionCount,3117,Variable
ServerDiagnosticsType_ServerDiagnosticsSummary_CumulatedSessionCount,3118,Variable
ServerDiagnosticsType_ServerDiagnosticsSummary_SecurityRejectedSessionCount,3119,Variable
ServerDiagnosticsType_ServerDiagnosticsSummary_RejectedSessionCount,3120,Variable
ServerDiagnosticsType_ServerDiagnosticsSummary_SessionTimeoutCount,3121,Variable
ServerDiagnosticsType_ServerDiagnosticsSummary_SessionAbortCount,3122,Variable
ServerDiagnosticsType_ServerDiagnosticsSummary_PublishingIntervalCount,3124,Variable
ServerDiagnosticsType_ServerDiagnosticsSummary_CurrentSubscriptionCount,3125,Variable
ServerDiagnosticsType_ServerDiagnosticsSummary_CumulatedSubscriptionCount,3126,Variable
ServerDiagnosticsType_ServerDiagnosticsSummary_SecurityRejectedRequestsCount,3127,Variable
ServerDiagnosticsType_ServerDiagnosticsSummary_RejectedRequestsCount,3128,Variable
ServerDiagnosticsType_SessionsDiagnosticsSummary_SessionDiagnosticsArray,3129,Variable
ServerDiagnosticsType_SessionsDiagnosticsSummary_SessionSecurityDiagnosticsArray,3130,Variable
SessionDiagnosticsObjectType_SessionDiagnostics_SessionId,3131,Variable
SessionDiagnosticsObjectType_SessionDiagnostics_SessionName,3132,Variable
SessionDiagnosticsObjectType_SessionDiagnostics_ClientDescription,3133,Variable
SessionDiagnosticsObjectType_SessionDiagnostics_ServerUri,3134,Variable
SessionDiagnosticsObjectType_SessionDiagnostics_EndpointUrl,3135,Variable
SessionDiagnosticsObjectType_SessionDiagnostics_LocaleIds,3136,Variable
SessionDiagnosticsObjectType_SessionDiagnostics_ActualSessionTimeout,3137,Variable
SessionDiagnosticsObjectType_SessionDiagnostics_MaxResponseMessageSize,3138,Variable
SessionDiagnosticsObjectType_SessionDiagnostics_ClientConnectionTime,3139,Variable
SessionDiagnosticsObjectType_SessionDiagnostics_ClientLastContactTime,3140,Variable
SessionDiagnosticsObjectType_SessionDiagnostics_CurrentSubscriptionsCount,3141,Variable
SessionDiagnosticsObjectType_SessionDiagnostics_CurrentMonitoredItemsCount,3142,Variable
SessionDiagnosticsObjectType_SessionDiagnostics_CurrentPublishRequestsInQueue,3143,Variable
SessionDiagnosticsObjectType_SessionDiagnostics_ReadCount,3151,Variable
SessionDiagnosticsObjectType_SessionDiagnostics_HistoryReadCount,3152,Variable
SessionDiagnosticsObjectType_SessionDiagnostics_WriteCount,3153,Variable
SessionDiagnosticsObjectType_SessionDiagnostics_HistoryUpdateCount,3154,Variable
SessionDiagnosticsObjectType_SessionDiagnostics_CallCount,3155,Variable
SessionDiagnosticsObjectType_SessionDiagnostics_CreateMonitoredItemsCount,3156,Variable
SessionDiagnosticsObjectType_SessionDiagnostics_ModifyMonitoredItemsCount,3157,Variable
SessionDiagnosticsObjectType_SessionDiagnostics_SetMonitoringModeCount,3158,Variable
SessionDiagnosticsObjectType_SessionDiagnostics_SetTriggeringCount,3159,Variable
SessionDiagnosticsObjectType_SessionDiagnostics_DeleteMonitoredItemsCount,3160,Variable
SessionDiagnosticsObjectType_SessionDiagnostics_CreateSubscriptionCount,3161,Variable
SessionDiagnosticsObjectType_SessionDiagnostics_ModifySubscriptionCount,3162,Variable
SessionDiagnosticsObjectType_SessionDiagnostics_SetPublishingModeCount,3163,Variable
SessionDiagnosticsObjectType_SessionDiagnostics_PublishCount,3164,Variable
SessionDiagnosticsObjectType_SessionDiagnostics_RepublishCount,3165,Variable
SessionDiagnosticsObjectType_SessionDiagnostics_TransferSubscriptionsCount,3166,Variable
SessionDiagnosticsObjectType_SessionDiagnostics_DeleteSubscriptionsCount,3167,Variable
SessionDiagnosticsObjectType_SessionDiagnostics_AddNodesCount,3168,Variable
SessionDiagnosticsObjectType_SessionDiagnostics_AddReferencesCount,3169,Variable
SessionDiagnosticsObjectType_SessionDiagnostics_DeleteNodesCount,3170,Variable
SessionDiagnosticsObjectType_SessionDiagnostics_DeleteReferencesCount,3171,Variable
SessionDiagnosticsObjectType_SessionDiagnostics_BrowseCount,3172,Variable
SessionDiagnosticsObjectType_SessionDiagnostics_BrowseNextCount,3173,Variable
SessionDiagnosticsObjectType_SessionDiagnostics_TranslateBrowsePathsToNodeIdsCount,3174,Variable
SessionDiagnosticsObjectType_SessionDiagnostics_QueryFirstCount,3175,Variable
SessionDiagnosticsObjectType_SessionDiagnostics_QueryNextCount,3176,Variable
SessionDiagnosticsObjectType_SessionDiagnostics_RegisterNodesCount,3177,Variable
SessionDiagnosticsObjectType_SessionDiagnostics_UnregisterNodesCount,3178,Variable
SessionDiagnosticsObjectType_SessionSecurityDiagnostics_SessionId,3179,Variable
SessionDiagnosticsObjectType_SessionSecurityDiagnostics_ClientUserIdOfSession,3180,Variable
SessionDiagnosticsObjectType_SessionSecurityDiagnostics_ClientUserIdHistory,3181,Variable
SessionDiagnosticsObjectType_SessionSecurityDiagnostics_AuthenticationMechanism,3182,Variable
SessionDiagnosticsObjectType_SessionSecurityDiagnostics_Encoding,3183,Variable
SessionDiagnosticsObjectType_SessionSecurityDiagnostics_TransportProtocol,3184,Variable
SessionDiagnosticsObjectType_SessionSecurityDiagnostics_SecurityMode,3185,Variable
SessionDiagnosticsObjectType_SessionSecurityDiagnostics_SecurityPolicyUri,3186,Variable
SessionDiagnosticsObjectType_SessionSecurityDiagnostics_ClientCertificate,3187,Variable
TransparentRedundancyType_RedundancySupport,3188,Variable
NonTransparentRedundancyType_RedundancySupport,3189,Variable
BaseEventType_LocalTime,3190,Variable
EventQueueOverflowEventType_EventId,3191,Variable
EventQueueOverflowEventType_EventType,3192,Variable
EventQueueOverflowEventType_SourceNode,3193,Variable
EventQueueOverflowEventType_SourceName,3194,Variable
EventQueueOverflowEventType_Time,3195,Variable
EventQueueOverflowEventType_ReceiveTime,3196,Variable
EventQueueOverflowEventType_LocalTime,3197,Variable
EventQueueOverflowEventType_Message,3198,Variable
EventQueueOverflowEventType_Severity,3199,Variable
AuditEventType_EventId,3200,Variable
AuditEventType_EventType,3201,Variable
AuditEventType_SourceNode,3202,Variable
AuditEventType_SourceName,3203,Variable
AuditEventType_Time,3204,Variable
AuditEventType_ReceiveTime,3205,Variable
AuditEventType_LocalTime,3206,Variable
AuditEventType_Message,3207,Variable
AuditEventType_Severity,3208,Variable
AuditSecurityEventType_EventId,3209,Variable
AuditSecurityEventType_EventType,3210,Variable
AuditSecurityEventType_SourceNode,3211,Variable
AuditSecurityEventType_SourceName,3212,Variable
AuditSecurityEventType_Time,3213,Variable
AuditSecurityEventType_ReceiveTime,3214,Variable
AuditSecurityEventType_LocalTime,3215,Variable
AuditSecurityEventType_Message,3216,Variable
AuditSecurityEventType_Severity,3217,Variable
AuditSecurityEventType_ActionTimeStamp,3218,Variable
AuditSecurityEventType_Status,3219,Variable
AuditSecurityEventType_ServerId,3220,Variable
AuditSecurityEventType_ClientAuditEntryId,3221,Variable
AuditSecurityEventType_ClientUserId,3222,Variable
AuditChannelEventType_EventId,3223,Variable
AuditChannelEventType_EventType,3224,Variable
AuditChannelEventType_SourceNode,3225,Variable
AuditChannelEventType_SourceName,3226,Variable
AuditChannelEventType_Time,3227,Variable
AuditChannelEventType_ReceiveTime,3228,Variable
AuditChannelEventType_LocalTime,3229,Variable
AuditChannelEventType_Message,3230,Variable
AuditChannelEventType_Severity,3231,Variable
AuditChannelEventType_ActionTimeStamp,3232,Variable
AuditChannelEventType_Status,3233,Variable
AuditChannelEventType_ServerId,3234,Variable
AuditChannelEventType_ClientAuditEntryId,3235,Variable
AuditChannelEventType_ClientUserId,3236,Variable
AuditOpenSecureChannelEventType_EventId,3237,Variable
AuditOpenSecureChannelEventType_EventType,3238,Variable
AuditOpenSecureChannelEventType_SourceNode,3239,Variable
AuditOpenSecureChannelEventType_SourceName,3240,Variable
AuditOpenSecureChannelEventType_Time,3241,Variable
AuditOpenSecureChannelEventType_ReceiveTime,3242,Variable
AuditOpenSecureChannelEventType_LocalTime,3243,Variable
AuditOpenSecureChannelEventType_Message,3244,Variable
AuditOpenSecureChannelEventType_Severity,3245,Variable
AuditOpenSecureChannelEventType_ActionTimeStamp,3246,Variable
AuditOpenSecureChannelEventType_Status,3247,Variable
AuditOpenSecureChannelEventType_ServerId,3248,Variable
AuditOpenSecureChannelEventType_ClientAuditEntryId,3249,Variable
AuditOpenSecureChannelEventType_ClientUserId,3250,Variable
AuditOpenSecureChannelEventType_SecureChannelId,3251,Variable
AuditSessionEventType_EventId,3252,Variable
AuditSessionEventType_EventType,3253,Variable
AuditSessionEventType_SourceNode,3254,Variable
AuditSessionEventType_SourceName,3255,Variable
AuditSessionEventType_Time,3256,Variable
AuditSessionEventType_ReceiveTime,3257,Variable
AuditSessionEventType_LocalTime,3258,Variable
AuditSessionEventType_Message,3259,Variable
AuditSessionEventType_Severity,3260,Variable
AuditSessionEventType_ActionTimeStamp,3261,Variable
AuditSessionEventType_Status,3262,Variable
AuditSessionEventType_ServerId,3263,Variable
AuditSessionEventType_ClientAuditEntryId,3264,Variable
AuditSessionEventType_ClientUserId,3265,Variable
AuditCreateSessionEventType_EventId,3266,Variable
AuditCreateSessionEventType_EventType,3267,Variable
AuditCreateSessionEventType_SourceNode,3268,Variable
AuditCreateSessionEventType_SourceName,3269,Variable
AuditCreateSessionEventType_Time,3270,Variable
AuditCreateSessionEventType_ReceiveTime,3271,Variable
AuditCreateSessionEventType_LocalTime,3272,Variable
AuditCreateSessionEventType_Message,3273,Variable
AuditCreateSessionEventType_Severity,3274,Variable
AuditCreateSessionEventType_ActionTimeStamp,3275,Variable
AuditCreateSessionEventType_Status,3276,Variable
AuditCreateSessionEventType_ServerId,3277,Variable
AuditCreateSessionEventType_ClientAuditEntryId,3278,Variable
AuditCreateSessionEventType_ClientUserId,3279,Variable
AuditUrlMismatchEventType_EventId,3281,Variable
AuditUrlMismatchEventType_EventType,3282,Variable
AuditUrlMismatchEventType_SourceNode,3283,Variable
AuditUrlMismatchEventType_SourceName,3284,Variable
AuditUrlMismatchEventType_Time,3285,Variable
AuditUrlMismatchEventType_ReceiveTime,3286,Variable
AuditUrlMismatchEventType_LocalTime,3287,Variable
AuditUrlMismatchEventType_Message,3288,Variable
AuditUrlMismatchEventType_Severity,3289,Variable
AuditUrlMismatchEventType_ActionTimeStamp,3290,Variable
AuditUrlMismatchEventType_Status,3291,Variable
AuditUrlMismatchEventType_ServerId,3292,Variable
AuditUrlMismatchEventType_ClientAuditEntryId,3293,Variable
AuditUrlMismatchEventType_ClientUserId,3294,Variable
AuditUrlMismatchEventType_SecureChannelId,3296,Variable
AuditUrlMismatchEventType_ClientCertificate,3297,Variable
AuditUrlMismatchEventType_ClientCertificateThumbprint,3298,Variable
AuditUrlMismatchEventType_RevisedSessionTimeout,3299,Variable
AuditActivateSessionEventType_EventId,3300,Variable
AuditActivateSessionEventType_EventType,3301,Variable
AuditActivateSessionEventType_SourceNode,3302,Variable
AuditActivateSessionEventType_SourceName,3303,Variable
AuditActivateSessionEventType_Time,3304,Variable
AuditActivateSessionEventType_ReceiveTime,3305,Variable
AuditActivateSessionEventType_LocalTime,3306,Variable
AuditActivateSessionEventType_Message,3307,Variable
AuditActivateSessionEventType_Severity,3308,Variable
AuditActivateSessionEventType_ActionTimeStamp,3309,Variable
AuditActivateSessionEventType_Status,3310,Variable
AuditActivateSessionEventType_ServerId,3311,Variable
AuditActivateSessionEventType_ClientAuditEntryId,3312,Variable
AuditActivateSessionEventType_ClientUserId,3313,Variable
AuditActivateSessionEventType_SessionId,3314,Variable
AuditCancelEventType_EventId,3315,Variable
AuditCancelEventType_EventType,3316,Variable
AuditCancelEventType_SourceNode,3317,Variable
AuditCancelEventType_SourceName,3318,Variable
AuditCancelEventType_Time,3319,Variable
AuditCancelEventType_ReceiveTime,3320,Variable
AuditCancelEventType_LocalTime,3321,Variable
AuditCancelEventType_Message,3322,Variable
AuditCancelEventType_Severity,3323,Variable
AuditCancelEventType_ActionTimeStamp,3324,Variable
AuditCancelEventType_Status,3325,Variable
AuditCancelEventType_ServerId,3326,Variable
AuditCancelEventType_ClientAuditEntryId,3327,Variable
AuditCancelEventType_ClientUserId,3328,Variable
AuditCancelEventType_SessionId,3329,Variable
AuditCertificateEventType_EventId,3330,Variable
AuditCertificateEventType_EventType,3331,Variable
AuditCertificateEventType_SourceNode,3332,Variable
AuditCertificateEventType_SourceName,3333,Variable
AuditCertificateEventType_Time,3334,Variable
AuditCertificateEventType_ReceiveTime,3335,Variable
AuditCertificateEventType_LocalTime,3336,Variable
AuditCertificateEventType_Message,3337,Variable
AuditCertificateEventType_Severity,3338,Variable
AuditCertificateEventType_ActionTimeStamp,3339,Variable
AuditCertificateEventType_Status,3340,Variable
AuditCertificateEventType_ServerId,3341,Variable
AuditCertificateEventType_ClientAuditEntryId,3342,Variable
AuditCertificateEventType_ClientUserId,3343,Variable
AuditCertificateDataMismatchEventType_EventId,3344,Variable
AuditCertificateDataMismatchEventType_EventType,3345,Variable
AuditCertificateDataMismatchEventType_SourceNode,3346,Variable
AuditCertificateDataMismatchEventType_SourceName,3347,Variable
AuditCertificateDataMismatchEventType_Time,3348,Variable
AuditCertificateDataMismatchEventType_ReceiveTime,3349,Variable
AuditCertificateDataMismatchEventType_LocalTime,3350,Variable
AuditCertificateDataMismatchEventType_Message,3351,Variable
AuditCertificateDataMismatchEventType_Severity,3352,Variable
AuditCertificateDataMismatchEventType_ActionTimeStamp,3353,Variable
AuditCertificateDataMismatchEventType_Status,3354,Variable
AuditCertificateDataMismatchEventType_ServerId,3355,Variable
AuditCertificateDataMismatchEventType_ClientAuditEntryId,3356,Variable
AuditCertificateDataMismatchEventType_ClientUserId,3357,Variable
AuditCertificateDataMismatchEventType_Certificate,3358,Variable
AuditCertificateExpiredEventType_EventId,3359,Variable
AuditCertificateExpiredEventType_EventType,3360,Variable
AuditCertificateExpiredEventType_SourceNode,3361,Variable
AuditCertificateExpiredEventType_SourceName,3362,Variable
AuditCertificateExpiredEventType_Time,3363,Variable
AuditCertificateExpiredEventType_ReceiveTime,3364,Variable
AuditCertificateExpiredEventType_LocalTime,3365,Variable
AuditCertificateExpiredEventType_Message,3366,Variable
AuditCertificateExpiredEventType_Severity,3367,Variable
AuditCertificateExpiredEventType_ActionTimeStamp,3368,Variable
AuditCertificateExpiredEventType_Status,3369,Variable
AuditCertificateExpiredEventType_ServerId,3370,Variable
AuditCertificateExpiredEventType_ClientAuditEntryId,3371,Variable
AuditCertificateExpiredEventType_ClientUserId,3372,Variable
AuditCertificateExpiredEventType_Certificate,3373,Variable
AuditCertificateInvalidEventType_EventId,3374,Variable
AuditCertificateInvalidEventType_EventType,3375,Variable
AuditCertificateInvalidEventType_SourceNode,3376,Variable
AuditCertificateInvalidEventType_SourceName,3377,Variable
AuditCertificateInvalidEventType_Time,3378,Variable
AuditCertificateInvalidEventType_ReceiveTime,3379,Variable
AuditCertificateInvalidEventType_LocalTime,3380,Variable
AuditCertificateInvalidEventType_Message,3381,Variable
AuditCertificateInvalidEventType_Severity,3382,Variable
AuditCertificateInvalidEventType_ActionTimeStamp,3383,Variable
AuditCertificateInvalidEventType_Status,3384,Variable
AuditCertificateInvalidEventType_ServerId,3385,Variable
AuditCertificateInvalidEventType_ClientAuditEntryId,3386,Variable
AuditCertificateInvalidEventType_ClientUserId,3387,Variable
AuditCertificateInvalidEventType_Certificate,3388,Variable
AuditCertificateUntrustedEventType_EventId,3389,Variable
AuditCertificateUntrustedEventType_EventType,3390,Variable
AuditCertificateUntrustedEventType_SourceNode,3391,Variable
AuditCertificateUntrustedEventType_SourceName,3392,Variable
AuditCertificateUntrustedEventType_Time,3393,Variable
AuditCertificateUntrustedEventType_ReceiveTime,3394,Variable
AuditCertificateUntrustedEventType_LocalTime,3395,Variable
AuditCertificateUntrustedEventType_Message,3396,Variable
AuditCertificateUntrustedEventType_Severity,3397,Variable
AuditCertificateUntrustedEventType_ActionTimeStamp,3398,Variable
AuditCertificateUntrustedEventType_Status,3399,Variable
AuditCertificateUntrustedEventType_ServerId,3400,Variable
AuditCertificateUntrustedEventType_ClientAuditEntryId,3401,Variable
AuditCertificateUntrustedEventType_ClientUserId,3402,Variable
AuditCertificateUntrustedEventType_Certificate,3403,Variable
AuditCertificateRevokedEventType_EventId,3404,Variable
AuditCertificateRevokedEventType_EventType,3405,Variable
AuditCertificateRevokedEventType_SourceNode,3406,Variable
AuditCertificateRevokedEventType_SourceName,3407,Variable
AuditCertificateRevokedEventType_Time,3408,Variable
AuditCertificateRevokedEventType_ReceiveTime,3409,Variable
AuditCertificateRevokedEventType_LocalTime,3410,Variable
AuditCertificateRevokedEventType_Message,3411,Variable
AuditCertificateRevokedEventType_Severity,3412,Variable
AuditCertificateRevokedEventType_ActionTimeStamp,3413,Variable
AuditCertificateRevokedEventType_Status,3414,Variable
AuditCertificateRevokedEventType_ServerId,3415,Variable
AuditCertificateRevokedEventType_ClientAuditEntryId,3416,Variable
AuditCertificateRevokedEventType_ClientUserId,3417,Variable
AuditCertificateRevokedEventType_Certificate,3418,Variable
AuditCertificateMismatchEventType_EventId,3419,Variable
AuditCertificateMismatchEventType_EventType,3420,Variable
AuditCertificateMismatchEventType_SourceNode,3421,Variable
AuditCertificateMismatchEventType_SourceName,3422,Variable
AuditCertificateMismatchEventType_Time,3423,Variable
AuditCertificateMismatchEventType_ReceiveTime,3424,Variable
AuditCertificateMismatchEventType_LocalTime,3425,Variable
AuditCertificateMismatchEventType_Message,3426,Variable
AuditCertificateMismatchEventType_Severity,3427,Variable
AuditCertificateMismatchEventType_ActionTimeStamp,3428,Variable
AuditCertificateMismatchEventType_Status,3429,Variable
AuditCertificateMismatchEventType_ServerId,3430,Variable
AuditCertificateMismatchEventType_ClientAuditEntryId,3431,Variable
AuditCertificateMismatchEventType_ClientUserId,3432,Variable
AuditCertificateMismatchEventType_Certificate,3433,Variable
AuditNodeManagementEventType_EventId,3434,Variable
AuditNodeManagementEventType_EventType,3435,Variable
AuditNodeManagementEventType_SourceNode,3436,Variable
AuditNodeManagementEventType_SourceName,3437,Variable
AuditNodeManagementEventType_Time,3438,Variable
AuditNodeManagementEventType_ReceiveTime,3439,Variable
AuditNodeManagementEventType_LocalTime,3440,Variable
AuditNodeManagementEventType_Message,3441,Variable
AuditNodeManagementEventType_Severity,3442,Variable
AuditNodeManagementEventType_ActionTimeStamp,3443,Variable
AuditNodeManagementEventType_Status,3444,Variable
AuditNodeManagementEventType_ServerId,3445,Variable
AuditNodeManagementEventType_ClientAuditEntryId,3446,Variable
AuditNodeManagementEventType_ClientUserId,3447,Variable
AuditAddNodesEventType_EventId,3448,Variable
AuditAddNodesEventType_EventType,3449,Variable
AuditAddNodesEventType_SourceNode,3450,Variable
AuditAddNodesEventType_SourceName,3451,Variable
AuditAddNodesEventType_Time,3452,Variable
AuditAddNodesEventType_ReceiveTime,3453,Variable
AuditAddNodesEventType_LocalTime,3454,Variable
AuditAddNodesEventType_Message,3455,Variable
AuditAddNodesEventType_Severity,3456,Variable
AuditAddNodesEventType_ActionTimeStamp,3457,Variable
AuditAddNodesEventType_Status,3458,Variable
AuditAddNodesEventType_ServerId,3459,Variable
AuditAddNodesEventType_ClientAuditEntryId,3460,Variable
AuditAddNodesEventType_ClientUserId,3461,Variable
AuditDeleteNodesEventType_EventId,3462,Variable
AuditDeleteNodesEventType_EventType,3463,Variable
AuditDeleteNodesEventType_SourceNode,3464,Variable
AuditDeleteNodesEventType_SourceName,3465,Variable
AuditDeleteNodesEventType_Time,3466,Variable
AuditDeleteNodesEventType_ReceiveTime,3467,Variable
AuditDeleteNodesEventType_LocalTime,3468,Variable
AuditDeleteNodesEventType_Message,3469,Variable
AuditDeleteNodesEventType_Severity,3470,Variable
AuditDeleteNodesEventType_ActionTimeStamp,3471,Variable
AuditDeleteNodesEventType_Status,3472,Variable
AuditDeleteNodesEventType_ServerId,3473,Variable
AuditDeleteNodesEventType_ClientAuditEntryId,3474,Variable
AuditDeleteNodesEventType_ClientUserId,3475,Variable
AuditAddReferencesEventType_EventId,3476,Variable
AuditAddReferencesEventType_EventType,3477,Variable
AuditAddReferencesEventType_SourceNode,3478,Variable
AuditAddReferencesEventType_SourceName,3479,Variable
AuditAddReferencesEventType_Time,3480,Variable
AuditAddReferencesEventType_ReceiveTime,3481,Variable
AuditAddReferencesEventType_LocalTime,3482,Variable
AuditAddReferencesEventType_Message,3483,Variable
AuditAddReferencesEventType_Severity,3484,Variable
AuditAddReferencesEventType_ActionTimeStamp,3485,Variable
AuditAddReferencesEventType_Status,3486,Variable
AuditAddReferencesEventType_ServerId,3487,Variable
AuditAddReferencesEventType_ClientAuditEntryId,3488,Variable
AuditAddReferencesEventType_ClientUserId,3489,Variable
AuditDeleteReferencesEventType_EventId,3490,Variable
AuditDeleteReferencesEventType_EventType,3491,Variable
AuditDeleteReferencesEventType_SourceNode,3492,Variable
AuditDeleteReferencesEventType_SourceName,3493,Variable
AuditDeleteReferencesEventType_Time,3494,Variable
AuditDeleteReferencesEventType_ReceiveTime,3495,Variable
AuditDeleteReferencesEventType_LocalTime,3496,Variable
AuditDeleteReferencesEventType_Message,3497,Variable
AuditDeleteReferencesEventType_Severity,3498,Variable
AuditDeleteReferencesEventType_ActionTimeStamp,3499,Variable
AuditDeleteReferencesEventType_Status,3500,Variable
AuditDeleteReferencesEventType_ServerId,3501,Variable
AuditDeleteReferencesEventType_ClientAuditEntryId,3502,Variable
AuditDeleteReferencesEventType_ClientUserId,3503,Variable
AuditUpdateEventType_EventId,3504,Variable
AuditUpdateEventType_EventType,3505,Variable
AuditUpdateEventType_SourceNode,3506,Variable
AuditUpdateEventType_SourceName,3507,Variable
AuditUpdateEventType_Time,3508,Variable
AuditUpdateEventType_ReceiveTime,3509,Variable
AuditUpdateEventType_LocalTime,3510,Variable
AuditUpdateEventType_Message,3511,Variable
AuditUpdateEventType_Severity,3512,Variable
AuditUpdateEventType_ActionTimeStamp,3513,Variable
AuditUpdateEventType_Status,3514,Variable
AuditUpdateEventType_ServerId,3515,Variable
AuditUpdateEventType_ClientAuditEntryId,3516,Variable
AuditUpdateEventType_ClientUserId,3517,Variable
AuditWriteUpdateEventType_EventId,3518,Variable
AuditWriteUpdateEventType_EventType,3519,Variable
AuditWriteUpdateEventType_SourceNode,3520,Variable
AuditWriteUpdateEventType_SourceName,3521,Variable
AuditWriteUpdateEventType_Time,3522,Variable
AuditWriteUpdateEventType_ReceiveTime,3523,Variable
AuditWriteUpdateEventType_LocalTime,3524,Variable
AuditWriteUpdateEventType_Message,3525,Variable
AuditWriteUpdateEventType_Severity,3526,Variable
AuditWriteUpdateEventType_ActionTimeStamp,3527,Variable
AuditWriteUpdateEventType_Status,3528,Variable
AuditWriteUpdateEventType_ServerId,3529,Variable
AuditWriteUpdateEventType_ClientAuditEntryId,3530,Variable
AuditWriteUpdateEventType_ClientUserId,3531,Variable
AuditHistoryUpdateEventType_EventId,3532,Variable
AuditHistoryUpdateEventType_EventType,3533,Variable
AuditHistoryUpdateEventType_SourceNode,3534,Variable
AuditHistoryUpdateEventType_SourceName,3535,Variable
AuditHistoryUpdateEventType_Time,3536,Variable
AuditHistoryUpdateEventType_ReceiveTime,3537,Variable
AuditHistoryUpdateEventType_LocalTime,3538,Variable
AuditHistoryUpdateEventType_Message,3539,Variable
AuditHistoryUpdateEventType_Severity,3540,Variable
AuditHistoryUpdateEventType_ActionTimeStamp,3541,Variable
AuditHistoryUpdateEventType_Status,3542,Variable
AuditHistoryUpdateEventType_ServerId,3543,Variable
AuditHistoryUpdateEventType_ClientAuditEntryId,3544,Variable
AuditHistoryUpdateEventType_ClientUserId,3545,Variable
AuditHistoryEventUpdateEventType_EventId,3546,Variable
AuditHistoryEventUpdateEventType_EventType,3547,Variable
AuditHistoryEventUpdateEventType_SourceNode,3548,Variable
AuditHistoryEventUpdateEventType_SourceName,3549,Variable
AuditHistoryEventUpdateEventType_Time,3550,Variable
AuditHistoryEventUpdateEventType_ReceiveTime,3551,Variable
AuditHistoryEventUpdateEventType_LocalTime,3552,Variable
AuditHistoryEventUpdateEventType_Message,3553,Variable
AuditHistoryEventUpdateEventType_Severity,3554,Variable
AuditHistoryEventUpdateEventType_ActionTimeStamp,3555,Variable
AuditHistoryEventUpdateEventType_Status,3556,Variable
